id,latitude,longitude,zipcode,accommodates,bathrooms,bedrooms,beds,nightly_price,price_per_stay,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,host_id,host_total_listings_count,number_of_reviews,number_of_stays,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,require_guest_profile_picture,require_guest_phone_verification
29625930,32.72343,-117.16611,92101,1,2.0,1.0,4.0,24.0,720.0,371.27669902912623,93.37037037037037,1,0.0,30,1125,3324885,30.0,0,0,94.76119402985074,9.631840796019901,9.631840796019901,9.706467661691542,9.72636815920398,9.880597014925373,9.383084577114428,0,0,0,0,0
3413201,32.71374,-117.14325,92102,1,1.0,1.0,1.0,100.0,700.0,200.0,0.0,1,0.0,7,90,16999041,3.0,14,28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
4058301,32.76096,-117.11463,92116,1,1.0,1.0,1.0,175.0,700.0,194.09774436090225,15.0,1,0.0,4,1125,21047879,2.0,12,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
12591014,32.80027,-117.1362,92123,1,1.0,1.0,1.0,700.0,700.0,180.77319587628867,55.017857142857146,1,0.0,1,1125,68298395,1.0,0,0,96.63829787234043,9.797872340425531,9.712765957446809,9.872340425531915,9.861702127659575,9.808510638297872,9.691489361702128,0,1,0,0,0
19194937,32.71487,-117.14545,92102,1,1.5,1.0,1.0,100.0,700.0,200.0,0.0,1,0.0,7,90,16999041,3.0,13,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
37691928,32.79832,-117.14022,92123,1,1.0,1.0,1.0,23.0,690.0,180.77319587628867,55.017857142857146,1,0.0,30,90,24806571,0.0,0,0,96.63829787234043,9.797872340425531,9.712765957446809,9.872340425531915,9.861702127659575,9.808510638297872,9.691489361702128,0,0,0,0,0
32845294,32.74673,-117.15833,92103,1,8.0,1.0,1.0,24.0,672.0,262.25189393939394,77.92231404958677,1,0.0,28,31,247076354,7.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,0,0,0,0
36858222,32.78834,-117.14491,92123,1,1.5,1.0,1.0,48.0,672.0,150.0,25.0,1,0.0,14,45,154771532,2.0,0,0,96.63829787234043,9.797872340425531,9.712765957446809,9.872340425531915,9.861702127659575,9.808510638297872,9.691489361702128,0,0,0,0,0
11244715,32.81838,-117.2109,92117,1,1.0,1.0,1.0,45.0,630.0,195.0,30.0,1,0.0,14,1125,58508816,2.0,7,14,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0
32843305,32.74548,-117.1602,92103,1,8.0,1.0,1.0,22.0,616.0,262.25189393939394,77.92231404958677,1,0.0,28,31,247076354,7.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,0,0,0,0
32866653,32.74508,-117.16038,92103,1,8.0,1.0,1.0,22.0,616.0,262.25189393939394,77.92231404958677,1,0.0,28,31,247076354,7.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,0,0,0,0
13112495,32.74523,-117.16441,92103,1,1.0,1.0,1.0,300.0,300.0,262.25189393939394,77.92231404958677,1,0.0,2,9,28187646,1.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,0,0,0,0
18599389,32.76757,-117.16002,92108,1,1.0,1.0,1.0,300.0,300.0,300.0,85.0,1,0.0,2,3,129163821,1.0,0,0,94.64864864864865,9.621621621621621,9.45945945945946,9.675675675675675,9.797297297297296,9.675675675675675,9.405405405405405,0,0,0,0,0
29797194,32.76305,-117.06605,92115,1,1.0,1.0,1.0,30.0,600.0,227.7319587628866,58.06603773584906,1,0.0,20,20,5761488,1.0,0,0,96.0909090909091,9.747474747474747,9.545454545454545,9.86734693877551,9.848484848484848,9.76530612244898,9.673469387755102,0,1,0,0,0
2812322,32.74587,-117.12633,92104,1,1.0,1.0,1.0,140.0,560.0,0.0,20.0,1,5.0,4,50,3434582,2.0,23,46,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
6215705,32.93495,-117.13312,92126,1,1.0,1.0,1.0,55.0,550.0,100.0,30.0,1,0.0,10,365,1848403,2.0,5,10,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
18409445,32.79652,-117.24827,92109,1,1.0,1.0,1.0,109.0,545.0,372.4021739130435,123.16245883644346,1,0.0,5,1125,127554066,1.0,0,0,95.40642303433002,9.73059866962306,9.493348115299336,9.853496115427303,9.83481152993348,9.875693673695894,9.457777777777778,0,0,0,0,0
32866784,32.7471,-117.15845,92103,1,8.0,1.0,1.0,19.0,532.0,0.0,77.92231404958677,1,0.0,28,31,247076354,7.0,0,0,96.29911504424778,9.784070796460178,9.663716814159292,9.909574468085106,9.902654867256636,9.906028368794326,9.621669626998223,0,0,0,0,0
6689831,32.79804,-117.22887,92109,1,1.5,1.0,1.0,265.0,530.0,599.0,100.0,1,0.0,2,1125,31316570,1.0,1,2,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
29452722,32.73353,-117.2503,92107,1,2.0,1.0,1.0,75.0,525.0,399.5645933014354,136.450110864745,1,0.0,7,28,3973963,6.0,0,0,95.44565217391305,9.726086956521739,9.615217391304348,9.843478260869565,9.808695652173913,9.91304347826087,9.458695652173914,0,0,0,0,0
35882560,32.79315,-117.10769,92124,1,1.0,1.0,1.0,260.0,520.0,150.0,50.0,1,0.0,2,20,60995800,1.0,1,2,80.0,10.0,6.0,8.0,10.0,10.0,10.0,0,0,0,0,0
8254391,32.84436,-117.27719,92037,1,1.0,1.0,1.0,85.0,510.0,95.0,219.82292993630574,1,0.0,6,60,830928,1.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,1
19792814,32.86843,-117.22355,92122,1,1.0,1.0,1.0,169.0,507.0,350.0,65.0,1,45.0,3,365,3396026,5.0,12,24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
26302492,33.00161,-117.08584,92127,1,1.5,1.0,2.0,50.0,500.0,286.3095238095238,96.20833333333333,1,0.0,10,360,73851541,5.0,8,16,93.0,10.0,9.0,10.0,9.0,10.0,10.0,0,1,0,0,0
2088659,32.76345,-117.2533,92109,1,1.0,1.0,1.0,499.0,499.0,0.0,25.0,2,75.0,1,7,10661250,1.0,4,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
3053563,32.85331,-117.20542,92122,1,1.0,1.0,1.0,70.0,490.0,200.0,150.0,1,20.0,7,1125,9073422,2.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
21637159,32.78885,-117.14286,92123,1,1.5,1.0,1.0,35.0,490.0,150.0,25.0,1,0.0,14,45,154771532,2.0,33,66,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
25950734,32.82701,-117.17562,92117,1,1.0,1.0,1.0,70.0,490.0,277.36,30.0,1,0.0,7,1125,177057381,4.0,1,2,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0,0,0,0,0
20364862,32.86927,-117.22484,92122,1,1.0,1.0,1.0,69.0,483.0,288.9423076923077,71.23423423423424,1,0.0,7,19,108212902,1.0,0,0,94.89855072463769,9.695652173913043,9.545893719806763,9.758454106280194,9.806763285024154,9.922705314009661,9.48792270531401,0,1,0,0,0
20034931,32.62621,-116.98846,91913,1,1.0,1.0,1.0,80.0,480.0,156.52173913043478,46.50909090909091,1,0.0,6,7,142303431,1.0,0,0,95.53571428571429,9.714285714285714,9.678571428571429,9.767857142857142,9.714285714285714,9.785714285714286,9.696428571428571,0,1,0,0,0
36766726,32.77052,-117.14159,92108,1,1.0,1.0,2.0,475.0,475.0,355.421686746988,102.70786516853933,1,0.0,1,7,275413222,3.0,0,0,94.64864864864865,9.621621621621621,9.45945945945946,9.675675675675675,9.797297297297296,9.675675675675675,9.405405405405405,0,1,0,0,0
37092348,32.9043,-117.10719,92131,1,1.5,1.0,1.0,65.0,455.0,0.0,25.0,1,0.0,7,30,279002104,0.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
2728423,32.72284,-117.16884,92101,1,1.0,1.0,1.0,150.0,450.0,371.27669902912623,93.37037037037037,1,0.0,3,14,6893710,0.0,0,0,94.76119402985074,9.631840796019901,9.631840796019901,9.706467661691542,9.72636815920398,9.880597014925373,9.383084577114428,0,0,0,0,0
20120289,32.86387,-117.23665,92037,1,1.0,1.0,1.0,150.0,450.0,400.0,0.0,1,35.0,3,1125,108899747,1.0,8,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
11317859,32.76604,-117.13511,92116,1,1.0,1.0,1.0,60.0,420.0,250.0,50.0,1,100.0,7,60,17642254,1.0,0,0,96.7484375,9.85625,9.734375,9.91875,9.925,9.915625,9.7046875,0,0,0,0,0
18073116,32.81455,-117.17837,92111,1,1.0,1.0,1.0,60.0,420.0,277.36,70.96026490066225,1,0.0,7,20,10114396,3.0,3,6,87.0,9.0,7.0,10.0,10.0,7.0,7.0,0,0,0,0,0
19914105,32.65785,-116.9999,91902,1,1.0,1.0,1.0,140.0,420.0,100.0,30.0,1,20.0,3,90,80752999,1.0,9,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
23685873,32.82763,-117.17685,92117,1,1.0,1.0,1.0,60.0,420.0,0.0,30.0,1,0.0,7,1125,177057381,4.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
26190169,33.00281,-117.08467,92127,1,1.5,1.0,1.0,60.0,420.0,0.0,0.0,1,0.0,7,360,73851541,5.0,9,18,93.0,9.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,0
7810094,32.74788,-117.12076,92104,1,1.0,1.0,1.0,80.0,400.0,200.0,57.42307692307692,1,150.0,5,1125,41116443,1.0,0,0,95.69,9.73,9.62,9.8989898989899,9.88,9.454545454545455,9.585858585858587,0,0,0,0,0
9859063,32.82784,-117.18366,92117,1,1.0,1.0,1.0,200.0,400.0,277.36,10.0,1,0.0,2,1125,8706414,2.0,2,4,90.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
17099811,32.81849,-117.17312,92111,1,1.5,1.0,1.0,40.0,400.0,2200.0,30.0,1,10.0,10,95,16308848,2.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
19791961,32.70946,-117.15343,92101,1,2.0,2.0,2.0,400.0,400.0,316.8580060422961,87.10427807486631,1,0.0,1,5,139771846,1.0,0,0,93.15987933634993,9.49546827794562,9.483383685800604,9.552193645990922,9.59667673716012,9.531013615733738,9.299546142208774,0,1,0,0,0
20125872,32.75113,-117.10217,92105,1,1.5,1.0,2.0,100.0,400.0,158.15217391304347,57.42307692307692,1,0.0,4,5,131464597,1.0,3,6,100.0,10.0,9.0,9.0,10.0,9.0,9.0,0,1,0,0,0
34371951,32.69612,-117.05542,92114,1,1.0,1.0,1.0,200.0,400.0,0.0,40.0,1,0.0,2,14,237608553,1.0,0,0,94.75,9.75,9.25,10.0,9.75,9.5,9.5,0,1,0,0,0
9315083,32.81336,-117.25813,92037,1,1.0,1.0,1.0,79.0,395.0,300.0,75.0,1,85.0,5,120,42709700,1.0,9,18,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0
27635927,32.74751,-117.136,92104,1,1.0,1.0,1.0,95.0,380.0,0.0,0.0,2,100.0,4,300,53343378,1.0,3,6,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0,0,0
28564795,32.79106,-117.06075,92120,1,1.0,1.0,1.0,125.0,375.0,319.7368421052632,72.36585365853658,1,0.0,3,30,215584975,1.0,0,0,98.08695652173913,9.869565217391305,9.673913043478262,10.0,9.934782608695652,9.934782608695652,9.891304347826088,0,1,0,0,0
19955725,32.83026,-117.21356,92117,1,1.0,1.0,1.0,180.0,360.0,150.0,0.0,1,0.0,2,1125,13586745,1.0,4,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
29850271,32.72643,-117.12486,92102,1,1.0,1.0,1.0,180.0,360.0,203.7280701754386,65.34920634920636,1,0.0,2,1125,40406347,3.0,0,0,95.59016393442623,9.78688524590164,9.647540983606557,9.885245901639344,9.852459016393443,9.680327868852459,9.59016393442623,0,0,0,0,0
33361435,32.87254,-117.24494,92037,1,1.0,1.0,1.0,90.0,360.0,300.0,50.0,1,20.0,4,1125,1339763,1.0,5,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,1
6465868,32.67524,-117.05125,92139,1,1.0,1.0,1.0,350.0,350.0,350.0,25.0,1,0.0,1,1125,33650928,1.0,0,0,95.55555555555556,9.851851851851851,9.666666666666666,9.851851851851851,9.925925925925926,9.592592592592593,9.555555555555555,0,0,0,0,0
10588878,32.80048,-117.18639,92111,1,1.0,1.0,1.0,50.0,350.0,277.36,70.96026490066225,1,0.0,7,1125,9243154,1.0,0,0,95.64596273291926,9.770186335403727,9.614906832298137,9.900621118012422,9.875776397515528,9.70807453416149,9.590062111801242,0,0,0,0,0
11801217,32.85789,-117.23258,92037,1,1.5,1.0,1.0,50.0,350.0,565.7659574468086,106.14,1,20.0,7,1125,42076933,2.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
16268888,32.81727,-117.17605,92111,1,1.0,1.0,1.0,50.0,350.0,277.36,70.96026490066225,1,15.0,7,180,10114396,3.0,17,34,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0
25138355,32.74891,-117.24267,92107,1,1.0,1.0,1.0,50.0,350.0,326.9272030651341,85.0271186440678,1,0.0,7,1125,45039463,2.0,2,4,90.0,8.0,8.0,8.0,8.0,9.0,9.0,0,1,0,0,0
26848573,32.71347,-117.13861,92102,1,1.0,1.0,1.0,350.0,350.0,226.95604395604394,80.9375,1,100.0,1,2,25617057,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0,0,0,0
27170948,32.77503,-117.1537,92108,1,1.0,1.0,1.0,50.0,350.0,0.0,0.0,1,0.0,7,90,204593780,1.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
30554922,32.84815,-117.20234,92122,1,4.0,1.0,1.0,350.0,350.0,500.0,0.0,1,0.0,1,60,229250762,3.0,0,0,94.89855072463769,9.695652173913043,9.545893719806763,9.758454106280194,9.806763285024154,9.922705314009661,9.48792270531401,0,0,0,0,0
34063140,32.74064,-117.22115,92106,1,1.0,1.0,1.0,70.0,350.0,0.0,0.0,1,0.0,5,1125,243538472,1.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
32337570,32.7544,-117.14129,92104,1,1.0,1.0,1.0,85.0,340.0,0.0,50.0,1,75.0,4,30,242787378,1.0,5,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
16225439,32.75242,-117.14413,92103,1,1.0,1.0,1.0,28.0,336.0,254.893039049236,73.55606758832565,1,0.0,12,13,90978960,1.0,0,0,96.7484375,9.85625,9.734375,9.91875,9.925,9.915625,9.7046875,0,1,0,0,0
23651232,32.82801,-117.17684,92117,1,1.0,1.0,1.0,56.0,336.0,277.36,30.0,1,0.0,6,1125,177057381,4.0,6,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
16422957,32.79167,-117.07988,92120,1,1.0,3.0,1.0,65.0,325.0,250.0,40.0,1,35.0,5,1125,107655736,1.0,4,8,80.0,8.0,8.0,8.0,10.0,8.0,8.0,0,0,0,0,0
23292945,32.8003,-117.23203,92109,1,1.0,1.0,1.0,65.0,325.0,0.0,0.0,1,0.0,5,30,173416210,1.0,11,22,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
9862390,32.75186,-117.24858,92107,1,1.0,1.0,1.0,80.0,320.0,399.5645933014354,25.0,4,20.0,4,1125,491517,1.0,1,2,100.0,10.0,10.0,8.0,4.0,10.0,10.0,0,0,0,0,0
18407151,32.94748,-117.12818,92129,1,1.0,1.0,1.0,45.0,315.0,331.0126582278481,20.0,1,20.0,7,180,127526494,8.0,8,16,77.0,9.0,8.0,9.0,9.0,9.0,8.0,0,1,0,0,0
37783547,32.63399,-116.98322,91913,1,1.5,0.0,1.0,45.0,315.0,156.52173913043478,46.50909090909091,1,0.0,7,1125,5488607,2.0,0,0,95.53571428571429,9.714285714285714,9.678571428571429,9.767857142857142,9.714285714285714,9.785714285714286,9.696428571428571,0,1,0,0,0
19858342,32.62551,-117.08919,91910,1,1.0,1.0,1.0,104.0,312.0,500.0,10.0,1,100.0,3,29,69196511,5.0,1,2,100.0,10.0,10.0,10.0,10.0,9.826086956521738,9.72463768115942,0,1,0,0,0
22545815,32.62701,-117.08908,91910,1,1.0,1.0,1.0,104.0,312.0,500.0,10.0,1,100.0,3,29,69196511,5.0,4,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
37094698,32.90301,-117.10724,92131,1,1.5,1.0,1.0,44.0,308.0,0.0,25.0,1,0.0,7,30,279002104,0.0,0,0,96.5,9.725,9.7,9.85,9.75,9.75,9.775,0,0,0,0,0
21135787,32.92144,-117.13418,92126,1,1.5,1.0,1.0,150.0,300.0,133.63636363636363,47.17610062893082,1,0.0,2,4,152474759,1.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
26987844,32.62607,-116.95517,91915,1,1.0,1.0,1.0,150.0,300.0,156.52173913043478,46.50909090909091,1,0.0,2,1125,139524466,1.0,0,0,95.53571428571429,9.714285714285714,9.678571428571429,9.767857142857142,9.714285714285714,9.785714285714286,9.696428571428571,0,1,0,0,0
33494419,32.74573,-117.09202,92105,1,0.0,0.0,0.0,75.0,300.0,168.10344827586206,61.774193548387096,1,0.0,4,1125,8653869,4.0,0,0,94.75409836065573,9.704918032786885,9.540983606557377,9.918032786885245,9.934426229508198,9.081967213114755,9.37704918032787,0,1,0,0,0
36701625,32.74576,-117.14679,92103,1,1.0,1.0,1.0,300.0,300.0,254.893039049236,73.55606758832565,1,0.0,1,7,23553543,2.0,0,0,96.7484375,9.85625,9.734375,9.91875,9.925,9.915625,9.7046875,0,0,0,0,0
9214669,32.92347,-117.16541,92126,1,1.0,1.0,1.0,144.0,288.0,0.0,50.0,1,0.0,2,1125,47919061,1.0,7,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
24660304,32.72676,-117.23152,92106,1,1.0,1.0,1.0,95.0,285.0,260.96590909090907,103.60606060606061,1,0.0,3,1125,35658167,1.0,0,0,96.19791666666667,9.8125,9.708333333333334,9.791666666666666,9.822916666666666,9.864583333333334,9.635416666666666,0,0,0,0,0
12387177,32.96798,-117.11215,92129,1,1.0,1.0,1.0,40.0,280.0,500.0,50.0,1,9.0,7,1125,5984903,2.0,4,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
1906699,32.87003,-117.20438,92122,1,1.0,1.0,1.0,69.0,276.0,300.0,50.0,1,35.0,4,1125,9773685,1.0,30,60,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
9796457,32.75757,-117.12211,92116,1,1.0,1.0,1.0,69.0,276.0,0.0,60.0,1,60.0,4,1125,7674611,2.0,35,70,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
11676155,32.86862,-117.22577,92122,1,2.0,1.0,1.0,55.0,275.0,200.0,25.0,1,20.0,5,90,29883486,3.0,17,34,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
30535390,32.79321,-117.13012,92123,1,1.0,1.0,1.0,39.0,273.0,0.0,0.0,1,0.0,7,1125,1401426,1.0,7,14,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
13186737,32.62669,-117.08917,91910,1,1.0,1.0,2.0,90.0,270.0,500.0,10.0,2,100.0,3,29,69196511,5.0,9,18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,0,0,0
20407044,32.94605,-117.1275,92129,1,1.0,1.0,1.0,45.0,270.0,331.0126582278481,20.0,1,25.0,6,28,127526494,8.0,5,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0
23966104,32.70957,-117.1558,92101,1,1.0,1.0,1.0,135.0,270.0,0.0,0.0,1,75.0,2,14,157426237,3.0,7,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
32257810,32.90326,-117.11957,92126,1,2.0,1.0,1.0,38.0,266.0,133.63636363636363,20.0,1,25.0,7,180,127526494,8.0,3,6,87.0,9.0,9.0,10.0,9.0,10.0,9.0,0,1,0,0,0
33162385,33.03504,-117.07881,92127,1,1.0,1.0,1.0,88.0,264.0,200.0,40.0,1,0.0,3,1125,247279955,1.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
29185733,32.74763,-117.22514,92106,1,1.0,1.0,1.0,87.0,261.0,3000.0,30.0,1,0.0,3,1125,1093720,2.0,0,0,95.72549019607843,9.761437908496733,9.624183006535947,9.866013071895425,9.852941176470589,9.823529411764707,9.607843137254902,0,0,0,0,0
12448185,32.75172,-117.12944,92104,1,1.0,1.0,1.0,52.0,260.0,254.893039049236,20.0,1,15.0,5,70,18684280,1.0,0,0,96.7484375,9.85625,9.734375,9.91875,9.925,9.915625,9.7046875,0,0,0,0,0
27031942,32.71647,-117.14622,92102,1,2.0,1.0,1.0,65.0,260.0,226.95604395604394,80.9375,1,10.0,4,30,203398527,1.0,14,28,99.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
28048565,32.85314,-117.21116,92122,1,1.0,1.0,1.0,130.0,260.0,300.0,25.0,1,20.0,2,120,2714366,2.0,7,14,97.0,10.0,10.0,9.0,10.0,10.0,10.0,0,1,0,0,0
29188091,32.76901,-117.08137,92115,1,1.0,1.0,1.0,129.0,258.0,0.0,30.0,1,30.0,2,31,25077150,4.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
32870418,32.90196,-117.1197,92126,1,1.0,1.0,1.0,36.0,252.0,133.63636363636363,20.0,1,20.0,7,180,127526494,8.0,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
32892348,32.90224,-117.11823,92126,1,1.0,1.0,1.0,36.0,252.0,133.63636363636363,20.0,1,20.0,7,180,127526494,8.0,1,2,100.0,6.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
12827621,32.81124,-117.25843,92037,1,1.0,1.0,1.0,50.0,250.0,722.168918918919,25.0,1,0.0,5,1125,30870356,2.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
19866905,32.75333,-117.07292,92115,1,1.0,1.0,1.0,25.0,250.0,299.92857142857144,47.666666666666664,1,0.0,10,14,134572192,1.0,0,0,98.06666666666666,9.933333333333334,9.733333333333333,10.0,9.933333333333334,9.666666666666666,9.933333333333334,0,1,0,0,0
21826670,32.80398,-117.23516,92109,1,1.0,1.0,1.0,125.0,250.0,372.4021739130435,123.16245883644346,1,0.0,2,3,33581799,2.0,6,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
23855443,32.79791,-117.1864,92111,1,1.0,1.0,1.0,50.0,250.0,100.0,0.0,1,99.0,5,200,179188105,2.0,6,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
25555080,32.92805,-117.01826,92131,1,1.0,1.0,1.0,250.0,250.0,265.27272727272725,90.12820512820512,1,0.0,1,1125,84874715,0.0,0,0,96.5,9.725,9.7,9.85,9.75,9.75,9.775,0,1,0,0,0
26637739,32.81451,-117.2636,92037,1,1.0,1.0,1.0,250.0,250.0,722.168918918919,25.0,1,80.0,1,6,95769712,9.0,5,10,80.0,9.0,6.0,10.0,10.0,10.0,8.0,0,0,0,0,0
36646694,32.85115,-117.01512,92071,1,2.0,1.0,1.0,250.0,250.0,265.27272727272725,90.12820512820512,1,0.0,1,1125,7030648,4.0,0,0,96.5,9.725,9.7,9.85,9.75,9.75,9.775,0,0,0,0,0
32265381,32.9019,-117.11994,92126,1,1.0,3.0,2.0,35.0,245.0,133.63636363636363,20.0,1,25.0,7,60,127526494,8.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
10296441,32.7692,-117.12612,92116,1,1.0,1.0,1.0,120.0,240.0,250.0,40.0,1,0.0,2,10,52973296,1.0,83,166,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
27505146,32.83487,-117.18518,92117,1,1.0,1.0,1.0,48.0,240.0,329.1333333333333,30.0,1,0.0,5,30,207363781,1.0,20,40,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
30961189,32.94837,-117.12804,92129,1,1.0,1.0,1.0,48.0,240.0,0.0,20.0,1,20.0,5,90,231334226,3.0,7,14,83.0,9.0,8.0,10.0,10.0,10.0,8.0,0,1,0,0,0
31594416,32.94787,-117.12856,92129,1,1.0,1.0,1.0,48.0,240.0,331.0126582278481,20.0,2,0.0,5,90,231334226,3.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
33910086,32.81635,-117.27152,92037,1,1.0,1.0,1.0,120.0,240.0,722.168918918919,50.0,1,0.0,2,1125,256069428,1.0,11,22,98.0,10.0,10.0,10.0,9.0,10.0,10.0,0,0,0,0,0
35600332,32.76014,-117.07256,92115,1,1.0,1.0,1.0,120.0,240.0,227.7319587628866,58.06603773584906,1,0.0,2,31,25077150,4.0,1,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1,0,0,0
24307555,32.70969,-117.16156,92101,1,1.0,1.0,1.0,119.0,238.0,300.0,50.0,1,50.0,2,1122,9060661,1.0,25,50,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
3560755,32.74037,-117.12102,92104,1,1.0,1.0,1.0,79.0,237.0,150.0,50.0,1,0.0,3,1125,17926311,0.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
28339051,32.71386,-117.15637,92101,1,1.0,1.0,1.0,79.0,237.0,316.8580060422961,30.0,1,0.0,3,1125,28615168,3.0,15,30,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,0
18754789,32.71654,-117.15752,92101,1,1.0,1.0,1.0,77.0,231.0,100.0,50.0,1,0.0,3,1125,130482844,1.0,12,24,92.0,10.0,10.0,10.0,9.0,9.0,10.0,0,1,0,0,0
4424457,32.79251,-117.19782,92117,1,1.0,1.0,1.0,75.0,225.0,100.0,25.0,1,0.0,3,1125,21374752,1.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
23565666,32.74727,-117.1288,92104,1,1.0,1.0,1.0,32.0,224.0,0.0,93.0,1,35.0,7,1125,6807501,1.0,4,8,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0
1261964,32.76602,-117.18596,92110,1,1.0,1.0,1.0,110.0,220.0,750.0,0.0,1,50.0,2,90,6872996,1.0,12,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,1
4831721,32.85057,-117.2577,92037,1,1.0,1.0,1.0,110.0,220.0,100.0,30.0,1,0.0,2,1125,10453314,1.0,30,60,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0
